user_id,total_deposit,total_withdrawal,deposit_count,withdrawal_count,total_games,loyalty_points
708,4000.00,0.00,1,0,0,40.00
940,0.00,0.00,0,0,0,0.00
623,0.00,0.00,0,0,0,0.00
538,0.00,0.00,0,0,1,0.20
818,0.00,0.00,0,0,1,0.20
189,0.00,0.00,0,0,3,0.60
369,0.00,0.00,0,0,0,0.00
648,2300.00,0.00,2,0,0,23.00
578,0.00,0.00,0,0,0,0.00
592,0.00,0.00,0,0,0,0.00
358,0.00,0.00,0,0,0,0.00
556,0.00,0.00,0,0,0,0.00
319,0.00,0.00,0,0,0,0.00
789,2000.00,0.00,1,0,0,20.00
192,0.00,0.00,0,0,0,0.00
269,10000.00,0.00,1,0,0,100.00
570,0.00,0.00,0,0,0,0.00
41,0.00,0.00,0,0,0,0.00
904,0.00,0.00,0,0,0,0.00
857,0.00,0.00,0,0,0,0.00
536,0.00,0.00,0,0,1,0.20
776,0.00,0.00,0,0,2,0.40
642,0.00,0.00,0,0,0,0.00
791,0.00,0.00,0,0,0,0.00
393,700.00,0.00,3,0,0,7.00
874,0.00,0.00,0,0,0,0.00
80,0.00,0.00,0,0,0,0.00
292,0.00,0.00,0,0,0,0.00
823,0.00,0.00,0,0,0,0.00
111,0.00,0.00,0,0,1,0.20
486,0.00,0.00,0,0,0,0.00
98,0.00,0.00,0,0,0,0.00
243,0.00,0.00,0,0,0,0.00
637,3563.00,0.00,2,0,0,35.63
867,0.00,0.00,0,0,0,0.00
625,0.00,0.00,0,0,0,0.00
251,500.00,0.00,1,0,0,5.00
207,0.00,0.00,0,0,0,0.00
148,1000.00,0.00,1,0,0,10.00
962,0.00,0.00,0,0,0,0.00
787,0.00,0.00,0,0,0,0.00
40,0.00,0.00,0,0,0,0.00
711,0.00,0.00,0,0,0,0.00
215,0.00,0.00,0,0,0,0.00
170,0.00,0.00,0,0,0,0.00
859,0.00,0.00,0,0,0,0.00
265,0.00,0.00,0,0,0,0.00
681,0.00,0.00,0,0,0,0.00
672,0.00,0.00,0,0,0,0.00
406,0.00,0.00,0,0,0,0.00
466,0.00,0.00,0,0,1,0.20
310,0.00,0.00,0,0,1,0.20
529,0.00,0.00,0,0,0,0.00
115,0.00,0.00,0,0,0,0.00
99,98000.00,0.00,2,0,0,980.00
360,0.00,0.00,0,0,0,0.00
288,0.00,0.00,0,0,0,0.00
67,0.00,0.00,0,0,0,0.00
3,0.00,0.00,0,0,0,0.00
810,0.00,0.00,0,0,0,0.00
700,0.00,0.00,0,0,0,0.00
176,0.00,0.00,0,0,0,0.00
433,0.00,0.00,0,0,0,0.00
838,0.00,0.00,0,0,0,0.00
54,0.00,0.00,0,0,0,0.00
613,0.00,0.00,0,0,0,0.00
119,0.00,0.00,0,0,0,0.00
820,0.00,0.00,0,0,0,0.00
924,0.00,0.00,0,0,1,0.20
294,0.00,0.00,0,0,0,0.00
241,0.00,0.00,0,0,0,0.00
79,0.00,0.00,0,0,1,0.20
755,0.00,0.00,0,0,0,0.00
416,0.00,0.00,0,0,1,0.20
894,0.00,0.00,0,0,0,0.00
444,0.00,0.00,0,0,0,0.00
931,0.00,0.00,0,0,0,0.00
430,0.00,0.00,0,0,0,0.00
950,8000.00,0.00,2,0,0,80.00
835,0.00,0.00,0,0,0,0.00
92,0.00,0.00,0,0,1,0.20
128,0.00,0.00,0,0,1,0.20
32,17400.00,0.00,2,0,1,174.20
596,0.00,0.00,0,0,0,0.00
221,0.00,0.00,0,0,0,0.00
781,0.00,0.00,0,0,0,0.00
870,0.00,0.00,0,0,0,0.00
129,0.00,0.00,0,0,0,0.00
707,0.00,0.00,0,0,0,0.00
660,0.00,0.00,0,0,0,0.00
725,0.00,0.00,0,0,1,0.20
534,0.00,0.00,0,0,0,0.00
172,0.00,0.00,0,0,1,0.20
988,0.00,0.00,0,0,0,0.00
185,0.00,0.00,0,0,2,0.40
395,0.00,0.00,0,0,0,0.00
60,0.00,0.00,0,0,0,0.00
123,0.00,0.00,0,0,0,0.00
386,0.00,0.00,0,0,0,0.00
629,0.00,0.00,0,0,0,0.00
714,61000.00,0.00,1,0,0,610.00
854,0.00,0.00,0,0,0,0.00
942,0.00,0.00,0,0,0,0.00
703,0.00,0.00,0,0,0,0.00
498,0.00,0.00,0,0,0,0.00
684,2300.00,0.00,2,0,0,23.00
761,0.00,0.00,0,0,0,0.00
260,0.00,0.00,0,0,0,0.00
619,0.00,0.00,0,0,0,0.00
647,137.00,0.00,1,0,0,1.37
712,0.00,0.00,0,0,0,0.00
569,0.00,0.00,0,0,0,0.00
316,0.00,0.00,0,0,0,0.00
967,0.00,0.00,0,0,0,0.00
868,0.00,0.00,0,0,0,0.00
560,0.00,0.00,0,0,0,0.00
135,0.00,0.00,0,0,0,0.00
530,0.00,0.00,0,0,0,0.00
926,0.00,0.00,0,0,0,0.00
308,0.00,0.00,0,0,0,0.00
191,0.00,0.00,0,0,0,0.00
736,0.00,0.00,0,0,0,0.00
212,99999.00,0.00,1,0,0,999.99
87,0.00,0.00,0,0,0,0.00
958,0.00,0.00,0,0,0,0.00
453,0.00,0.00,0,0,0,0.00
44,100.00,0.00,1,0,0,1.00
655,0.00,0.00,0,0,0,0.00
51,0.00,0.00,0,0,0,0.00
720,0.00,0.00,0,0,1,0.20
164,0.00,5272.00,0,1,0,26.36
697,0.00,0.00,0,0,0,0.00
145,0.00,0.00,0,0,0,0.00
414,35000.00,0.00,1,0,0,350.00
553,3000.00,0.00,3,0,0,30.00
879,0.00,0.00,0,0,1,0.20
202,0.00,0.00,0,0,0,0.00
347,0.00,0.00,0,0,0,0.00
222,25000.00,0.00,1,0,0,250.00
873,500.00,0.00,1,0,0,5.00
109,0.00,0.00,0,0,0,0.00
350,0.00,0.00,0,0,0,0.00
757,0.00,0.00,0,0,0,0.00
490,0.00,0.00,0,0,0,0.00
167,0.00,0.00,0,0,0,0.00
257,0.00,0.00,0,0,0,0.00
306,10000.00,0.00,1,0,0,100.00
0,0.00,0.00,0,0,0,0.00
846,0.00,0.00,0,0,0,0.00
246,0.00,0.00,0,0,0,0.00
947,0.00,10000.00,0,1,0,50.00
423,0.00,0.00,0,0,0,0.00
896,0.00,0.00,0,0,1,0.20
245,0.00,0.00,0,0,0,0.00
236,0.00,0.00,0,0,0,0.00
513,0.00,0.00,0,0,0,0.00
413,0.00,0.00,0,0,0,0.00
198,0.00,0.00,0,0,0,0.00
101,0.00,0.00,0,0,1,0.20
910,0.00,0.00,0,0,0,0.00
281,0.00,0.00,0,0,0,0.00
66,0.00,0.00,0,0,0,0.00
511,0.00,0.00,0,0,0,0.00
268,0.00,0.00,0,0,0,0.00
343,0.00,0.00,0,0,0,0.00
583,0.00,0.00,0,0,0,0.00
915,17000.00,0.00,2,0,1,170.20
229,0.00,0.00,0,0,0,0.00
432,0.00,0.00,0,0,0,0.00
993,0.00,0.00,0,0,0,0.00
262,350.00,0.00,1,0,0,3.50
685,0.00,0.00,0,0,0,0.00
161,0.00,0.00,0,0,0,0.00
178,0.00,0.00,0,0,0,0.00
827,0.00,0.00,0,0,1,0.20
718,0.00,0.00,0,0,0,0.00
773,0.00,0.00,0,0,0,0.00
376,0.00,0.00,0,0,0,0.00
994,0.00,0.00,0,0,0,0.00
483,6000.00,0.00,1,0,0,60.00
480,0.00,0.00,0,0,0,0.00
68,0.00,0.00,0,0,0,0.00
404,0.00,0.00,0,0,0,0.00
225,0.00,0.00,0,0,0,0.00
634,0.00,298311.00,0,1,0,1491.56
76,0.00,0.00,0,0,0,0.00
388,0.00,0.00,0,0,0,0.00
177,0.00,0.00,0,0,0,0.00
134,0.00,0.00,0,0,0,0.00
239,0.00,0.00,0,0,0,0.00
312,0.00,0.00,0,0,0,0.00
833,0.00,0.00,0,0,0,0.00
690,0.00,0.00,0,0,0,0.00
808,0.00,0.00,0,0,0,0.00
461,0.00,0.00,0,0,0,0.00
729,0.00,0.00,0,0,0,0.00
200,0.00,0.00,0,0,0,0.00
590,0.00,0.00,0,0,0,0.00
155,0.00,0.00,0,0,0,0.00
100,0.00,0.00,0,0,0,0.00
650,0.00,0.00,0,0,0,0.00
162,0.00,0.00,0,0,0,0.00
438,0.00,0.00,0,0,0,0.00
220,0.00,0.00,0,0,0,0.00
742,0.00,0.00,0,0,0,0.00
493,0.00,0.00,0,0,0,0.00
850,11000.00,0.00,3,0,0,110.00
756,0.00,0.00,0,0,0,0.00
299,8000.00,0.00,1,0,0,80.00
778,0.00,0.00,0,0,0,0.00
909,2580.00,0.00,2,0,0,25.80
912,50.00,0.00,1,0,0,0.50
463,0.00,0.00,0,0,0,0.00
267,0.00,0.00,0,0,0,0.00
871,3500.00,0.00,1,0,0,35.00
472,0.00,0.00,0,0,0,0.00
976,0.00,0.00,0,0,0,0.00
62,0.00,0.00,0,0,0,0.00
470,0.00,0.00,0,0,0,0.00
728,0.00,0.00,0,0,0,0.00
193,8700.00,0.00,3,0,0,87.00
589,0.00,0.00,0,0,0,0.00
839,0.00,0.00,0,0,0,0.00
106,2349.00,0.00,2,0,0,23.49
998,0.00,0.00,0,0,0,0.00
539,0.00,0.00,0,0,0,0.00
33,0.00,0.00,0,0,0,0.00
125,0.00,100.00,0,1,1,0.70
780,0.00,0.00,0,0,0,0.00
500,0.00,0.00,0,0,0,0.00
232,0.00,0.00,0,0,0,0.00
427,0.00,0.00,0,0,0,0.00
105,0.00,0.00,0,0,0,0.00
949,1100.00,0.00,1,0,0,11.00
507,0.00,0.00,0,0,0,0.00
20,0.00,0.00,0,0,0,0.00
34,0.00,0.00,0,0,0,0.00
321,0.00,0.00,0,0,0,0.00
345,0.00,0.00,0,0,1,0.20
786,0.00,120000.00,0,1,0,600.00
801,0.00,0.00,0,0,0,0.00
935,0.00,0.00,0,0,0,0.00
149,5000.00,0.00,1,0,0,50.00
22,0.00,0.00,0,0,0,0.00
126,0.00,0.00,0,0,0,0.00
368,0.00,0.00,0,0,0,0.00
302,0.00,0.00,0,0,0,0.00
715,0.00,0.00,0,0,0,0.00
113,0.00,0.00,0,0,0,0.00
683,0.00,0.00,0,0,0,0.00
817,0.00,0.00,0,0,0,0.00
35,0.00,0.00,0,0,0,0.00
617,0.00,0.00,0,0,0,0.00
594,0.00,0.00,0,0,0,0.00
495,0.00,0.00,0,0,0,0.00
457,0.00,0.00,0,0,0,0.00
82,0.00,75110.00,0,4,0,375.55
228,0.00,0.00,0,0,0,0.00
858,0.00,0.00,0,0,0,0.00
73,0.00,0.00,0,0,0,0.00
25,0.00,0.00,0,0,0,0.00
13,0.00,0.00,0,0,0,0.00
112,0.00,0.00,0,0,0,0.00
127,0.00,0.00,0,0,0,0.00
643,0.00,0.00,0,0,0,0.00
491,0.00,0.00,0,0,0,0.00
274,4000.00,0.00,2,0,0,40.00
661,0.00,0.00,0,0,0,0.00
696,0.00,0.00,0,0,0,0.00
203,0.00,0.00,0,0,0,0.00
328,0.00,0.00,0,0,0,0.00
543,0.00,0.00,0,0,0,0.00
86,0.00,0.00,0,0,1,0.20
293,0.00,0.00,0,0,0,0.00
284,0.00,0.00,0,0,0,0.00
254,1800.00,0.00,1,0,1,18.20
26,0.00,0.00,0,0,0,0.00
848,2000.00,0.00,1,0,0,20.00
960,0.00,0.00,0,0,0,0.00
905,0.00,0.00,0,0,0,0.00
803,0.00,0.00,0,0,0,0.00
244,0.00,0.00,0,0,0,0.00
892,0.00,0.00,0,0,0,0.00
362,0.00,0.00,0,0,0,0.00
638,0.00,0.00,0,0,0,0.00
4,0.00,0.00,0,0,0,0.00
631,0.00,0.00,0,0,0,0.00
702,0.00,0.00,0,0,0,0.00
680,0.00,0.00,0,0,0,0.00
815,0.00,0.00,0,0,0,0.00
740,24000.00,0.00,1,0,0,240.00
842,0.00,0.00,0,0,0,0.00
133,91.00,8000.00,1,1,0,40.91
253,0.00,0.00,0,0,0,0.00
475,0.00,0.00,0,0,0,0.00
918,0.00,0.00,0,0,0,0.00
760,0.00,0.00,0,0,0,0.00
593,0.00,0.00,0,0,0,0.00
799,0.00,0.00,0,0,0,0.00
723,0.00,0.00,0,0,0,0.00
435,0.00,0.00,0,0,0,0.00
899,0.00,0.00,0,0,0,0.00
546,0.00,0.00,0,0,0,0.00
428,0.00,0.00,0,0,0,0.00
211,0.00,0.00,0,0,0,0.00
165,0.00,0.00,0,0,0,0.00
56,0.00,0.00,0,0,0,0.00
91,0.00,0.00,0,0,0,0.00
159,10000.00,0.00,1,0,0,100.00
422,0.00,15000.00,0,1,0,75.00
408,200.00,0.00,1,0,0,2.00
384,0.00,0.00,0,0,0,0.00
969,0.00,0.00,0,0,0,0.00
