user_id,total_deposit,total_withdrawal,deposit_count,withdrawal_count,total_games,loyalty_points
708,0.00,0.00,0,0,0,0.00
940,0.00,0.00,0,0,1,0.20
623,0.00,0.00,0,0,0,0.00
538,120000.00,0.00,3,0,2,1200.40
818,0.00,0.00,0,0,1,0.20
189,0.00,0.00,0,0,1,0.20
369,50000.00,200343.00,1,1,1,1501.92
648,0.00,0.00,0,0,0,0.00
578,0.00,0.00,0,0,1,0.20
592,0.00,0.00,0,0,0,0.00
358,2000.00,0.00,1,0,0,20.00
556,0.00,0.00,0,0,1,0.20
319,0.00,0.00,0,0,0,0.00
789,0.00,0.00,0,0,1,0.20
192,0.00,0.00,0,0,0,0.00
269,0.00,0.00,0,0,0,0.00
570,0.00,0.00,0,0,2,0.40
41,0.00,0.00,0,0,0,0.00
904,0.00,0.00,0,0,0,0.00
857,0.00,0.00,0,0,0,0.00
536,0.00,0.00,0,0,0,0.00
776,0.00,0.00,0,0,1,0.20
642,0.00,0.00,0,0,0,0.00
791,0.00,0.00,0,0,1,0.20
393,600.00,0.00,3,0,0,6.00
874,0.00,0.00,0,0,2,0.40
80,2750.00,100000.00,1,1,0,527.50
292,0.00,0.00,0,0,0,0.00
823,0.00,0.00,0,0,0,0.00
111,0.00,0.00,0,0,2,0.40
486,0.00,0.00,0,0,0,0.00
98,0.00,0.00,0,0,0,0.00
243,0.00,0.00,0,0,0,0.00
637,1125.00,18000.00,1,1,1,101.45
867,0.00,0.00,0,0,0,0.00
625,0.00,0.00,0,0,0,0.00
251,3000.00,0.00,1,0,0,30.00
207,550.00,0.00,1,0,0,5.50
148,0.00,0.00,0,0,2,0.40
962,0.00,0.00,0,0,0,0.00
787,0.00,0.00,0,0,0,0.00
40,0.00,0.00,0,0,0,0.00
711,0.00,0.00,0,0,0,0.00
215,0.00,0.00,0,0,0,0.00
170,0.00,0.00,0,0,0,0.00
859,0.00,0.00,0,0,1,0.20
265,0.00,0.00,0,0,1,0.20
681,5000.00,0.00,1,0,0,50.00
672,0.00,0.00,0,0,1,0.20
406,0.00,0.00,0,0,0,0.00
466,0.00,0.00,0,0,0,0.00
310,0.00,0.00,0,0,1,0.20
529,0.00,0.00,0,0,0,0.00
115,0.00,0.00,0,0,0,0.00
99,0.00,0.00,0,0,0,0.00
360,0.00,0.00,0,0,0,0.00
288,0.00,0.00,0,0,0,0.00
67,0.00,0.00,0,0,0,0.00
3,0.00,0.00,0,0,0,0.00
810,0.00,0.00,0,0,0,0.00
700,0.00,0.00,0,0,1,0.20
176,0.00,0.00,0,0,0,0.00
433,0.00,0.00,0,0,0,0.00
838,0.00,0.00,0,0,0,0.00
54,0.00,0.00,0,0,1,0.20
613,970.00,0.00,2,0,2,10.10
119,0.00,0.00,0,0,2,0.40
820,0.00,0.00,0,0,1,0.20
924,0.00,0.00,0,0,0,0.00
294,16000.00,123889.00,1,1,0,779.45
241,0.00,0.00,0,0,0,0.00
79,0.00,0.00,0,0,0,0.00
755,0.00,0.00,0,0,0,0.00
416,0.00,0.00,0,0,2,0.40
894,0.00,0.00,0,0,1,0.20
444,0.00,0.00,0,0,0,0.00
931,0.00,0.00,0,0,0,0.00
430,0.00,0.00,0,0,1,0.20
950,0.00,0.00,0,0,0,0.00
835,0.00,0.00,0,0,0,0.00
92,0.00,0.00,0,0,0,0.00
128,0.00,0.00,0,0,0,0.00
32,0.00,0.00,0,0,0,0.00
596,1000.00,0.00,1,0,0,10.00
221,0.00,0.00,0,0,0,0.00
781,0.00,0.00,0,0,0,0.00
870,0.00,0.00,0,0,0,0.00
129,0.00,0.00,0,0,1,0.20
707,0.00,0.00,0,0,0,0.00
660,0.00,0.00,0,0,0,0.00
725,0.00,0.00,0,0,0,0.00
534,0.00,0.00,0,0,1,0.20
172,0.00,0.00,0,0,0,0.00
988,0.00,0.00,0,0,0,0.00
185,0.00,0.00,0,0,1,0.20
395,0.00,0.00,0,0,0,0.00
60,0.00,0.00,0,0,0,0.00
123,0.00,0.00,0,0,0,0.00
386,0.00,0.00,0,0,0,0.00
629,0.00,0.00,0,0,0,0.00
714,200000.00,0.00,1,0,0,2000.00
854,0.00,0.00,0,0,0,0.00
942,0.00,0.00,0,0,0,0.00
703,0.00,0.00,0,0,0,0.00
498,0.00,0.00,0,0,0,0.00
684,200.00,0.00,2,0,0,2.00
761,0.00,0.00,0,0,0,0.00
260,0.00,0.00,0,0,0,0.00
619,0.00,0.00,0,0,0,0.00
647,0.00,0.00,0,0,1,0.20
712,0.00,0.00,0,0,2,0.40
569,45000.00,0.00,1,0,1,450.20
316,0.00,0.00,0,0,2,0.40
967,0.00,0.00,0,0,0,0.00
868,0.00,0.00,0,0,0,0.00
560,200.00,0.00,1,0,0,2.00
135,0.00,0.00,0,0,0,0.00
530,0.00,0.00,0,0,0,0.00
926,100.00,0.00,1,0,0,1.00
308,0.00,0.00,0,0,0,0.00
191,0.00,0.00,0,0,0,0.00
736,0.00,0.00,0,0,0,0.00
212,0.00,0.00,0,0,0,0.00
87,2000.00,0.00,1,0,0,20.00
958,0.00,0.00,0,0,0,0.00
453,0.00,0.00,0,0,0,0.00
44,0.00,500.00,0,1,0,2.50
655,0.00,0.00,0,0,0,0.00
51,0.00,0.00,0,0,0,0.00
720,0.00,0.00,0,0,0,0.00
164,0.00,0.00,0,0,0,0.00
697,0.00,0.00,0,0,0,0.00
145,0.00,0.00,0,0,1,0.20
414,0.00,0.00,0,0,0,0.00
553,1050.00,0.00,2,0,0,10.50
879,0.00,0.00,0,0,0,0.00
202,0.00,0.00,0,0,0,0.00
347,0.00,0.00,0,0,0,0.00
222,0.00,0.00,0,0,0,0.00
873,0.00,0.00,0,0,0,0.00
109,0.00,0.00,0,0,0,0.00
350,0.00,0.00,0,0,0,0.00
757,0.00,0.00,0,0,0,0.00
490,0.00,0.00,0,0,1,0.20
167,500.00,1000.00,1,1,0,10.00
257,10000.00,0.00,1,0,0,100.00
306,0.00,0.00,0,0,1,0.20
0,0.00,0.00,0,0,0,0.00
846,0.00,0.00,0,0,0,0.00
246,200.00,0.00,1,0,0,2.00
947,0.00,0.00,0,0,0,0.00
423,0.00,0.00,0,0,0,0.00
896,0.00,0.00,0,0,1,0.20
245,0.00,70000.00,0,1,0,350.00
236,0.00,0.00,0,0,0,0.00
513,3000.00,0.00,1,0,0,30.00
413,0.00,0.00,0,0,0,0.00
198,0.00,0.00,0,0,0,0.00
101,0.00,0.00,0,0,0,0.00
910,0.00,0.00,0,0,0,0.00
281,0.00,0.00,0,0,0,0.00
66,0.00,0.00,0,0,0,0.00
511,0.00,0.00,0,0,0,0.00
268,0.00,0.00,0,0,0,0.00
343,0.00,0.00,0,0,1,0.20
583,0.00,0.00,0,0,1,0.20
915,0.00,0.00,0,0,0,0.00
229,813.00,0.00,2,0,1,8.33
432,0.00,0.00,0,0,0,0.00
993,0.00,0.00,0,0,0,0.00
262,500.00,0.00,1,0,0,5.00
685,0.00,0.00,0,0,0,0.00
161,0.00,0.00,0,0,0,0.00
178,0.00,0.00,0,0,0,0.00
827,0.00,0.00,0,0,0,0.00
718,0.00,0.00,0,0,0,0.00
773,250.00,0.00,1,0,0,2.50
376,0.00,0.00,0,0,0,0.00
994,0.00,0.00,0,0,0,0.00
483,0.00,0.00,0,0,0,0.00
480,0.00,0.00,0,0,0,0.00
68,0.00,0.00,0,0,0,0.00
404,0.00,0.00,0,0,0,0.00
225,0.00,0.00,0,0,0,0.00
634,10000.00,227362.00,1,1,1,1237.01
76,0.00,0.00,0,0,0,0.00
388,0.00,0.00,0,0,0,0.00
177,0.00,0.00,0,0,1,0.20
134,0.00,0.00,0,0,0,0.00
239,0.00,0.00,0,0,1,0.20
312,0.00,0.00,0,0,0,0.00
833,0.00,0.00,0,0,0,0.00
690,0.00,0.00,0,0,0,0.00
808,0.00,0.00,0,0,0,0.00
461,0.00,0.00,0,0,0,0.00
729,0.00,0.00,0,0,0,0.00
200,0.00,0.00,0,0,0,0.00
590,0.00,0.00,0,0,0,0.00
155,0.00,0.00,0,0,0,0.00
100,10000.00,0.00,1,0,0,100.00
650,0.00,0.00,0,0,0,0.00
162,17460.00,0.00,1,0,0,174.60
438,0.00,0.00,0,0,0,0.00
220,0.00,0.00,0,0,1,0.20
742,0.00,0.00,0,0,1,0.20
493,0.00,0.00,0,0,0,0.00
850,0.00,0.00,0,0,1,0.20
756,0.00,0.00,0,0,0,0.00
299,1000.00,0.00,1,0,0,10.00
778,0.00,0.00,0,0,0,0.00
909,42000.00,0.00,4,0,0,420.00
912,0.00,0.00,0,0,0,0.00
463,0.00,0.00,0,0,0,0.00
267,0.00,0.00,0,0,0,0.00
871,8000.00,0.00,2,0,0,80.00
472,0.00,0.00,0,0,0,0.00
976,0.00,0.00,0,0,0,0.00
62,0.00,0.00,0,0,0,0.00
470,0.00,0.00,0,0,0,0.00
728,0.00,0.00,0,0,0,0.00
193,9000.00,0.00,3,0,0,90.00
589,0.00,0.00,0,0,0,0.00
839,0.00,0.00,0,0,0,0.00
106,2999.00,3427.00,3,1,0,47.13
998,0.00,0.00,0,0,0,0.00
539,1100.00,0.00,1,0,0,11.00
33,0.00,0.00,0,0,0,0.00
125,150.00,0.00,1,0,0,1.50
780,0.00,0.00,0,0,0,0.00
500,0.00,0.00,0,0,0,0.00
232,0.00,0.00,0,0,0,0.00
427,0.00,0.00,0,0,0,0.00
105,0.00,0.00,0,0,0,0.00
949,0.00,40000.00,0,1,0,200.00
507,0.00,0.00,0,0,0,0.00
20,0.00,0.00,0,0,0,0.00
34,0.00,0.00,0,0,1,0.20
321,0.00,0.00,0,0,1,0.20
345,0.00,0.00,0,0,0,0.00
786,0.00,0.00,0,0,0,0.00
801,10000.00,0.00,2,0,0,100.00
935,0.00,0.00,0,0,0,0.00
149,10228.00,0.00,2,0,0,102.28
22,0.00,0.00,0,0,0,0.00
126,0.00,0.00,0,0,0,0.00
368,0.00,0.00,0,0,0,0.00
302,0.00,0.00,0,0,0,0.00
715,0.00,0.00,0,0,0,0.00
113,0.00,0.00,0,0,0,0.00
683,10000.00,0.00,1,0,0,100.00
817,0.00,0.00,0,0,0,0.00
35,0.00,0.00,0,0,0,0.00
617,0.00,0.00,0,0,0,0.00
594,0.00,0.00,0,0,0,0.00
495,0.00,0.00,0,0,1,0.20
457,0.00,0.00,0,0,1,0.20
82,0.00,2500.00,0,1,0,12.50
228,0.00,0.00,0,0,0,0.00
858,0.00,0.00,0,0,0,0.00
73,0.00,0.00,0,0,0,0.00
25,0.00,0.00,0,0,0,0.00
13,0.00,0.00,0,0,0,0.00
112,0.00,0.00,0,0,0,0.00
127,0.00,0.00,0,0,0,0.00
643,0.00,0.00,0,0,0,0.00
491,0.00,0.00,0,0,0,0.00
274,0.00,11000.00,0,1,0,55.00
661,0.00,0.00,0,0,0,0.00
696,0.00,0.00,0,0,0,0.00
203,0.00,0.00,0,0,0,0.00
328,0.00,0.00,0,0,0,0.00
543,0.00,0.00,0,0,0,0.00
86,0.00,0.00,0,0,0,0.00
293,0.00,0.00,0,0,0,0.00
284,0.00,0.00,0,0,0,0.00
254,0.00,0.00,0,0,0,0.00
26,0.00,0.00,0,0,1,0.20
848,0.00,0.00,0,0,0,0.00
960,0.00,0.00,0,0,0,0.00
905,0.00,0.00,0,0,1,0.20
803,0.00,0.00,0,0,0,0.00
244,0.00,0.00,0,0,0,0.00
892,0.00,0.00,0,0,0,0.00
362,0.00,0.00,0,0,0,0.00
638,0.00,0.00,0,0,0,0.00
4,0.00,0.00,0,0,0,0.00
631,0.00,0.00,0,0,0,0.00
702,0.00,0.00,0,0,0,0.00
680,0.00,0.00,0,0,0,0.00
815,0.00,0.00,0,0,0,0.00
740,14000.00,0.00,1,0,0,140.00
842,100.00,0.00,1,0,0,1.00
133,0.00,0.00,0,0,0,0.00
253,0.00,0.00,0,0,0,0.00
475,0.00,0.00,0,0,0,0.00
918,0.00,0.00,0,0,0,0.00
760,0.00,0.00,0,0,0,0.00
593,0.00,0.00,0,0,0,0.00
799,0.00,0.00,0,0,0,0.00
723,0.00,0.00,0,0,0,0.00
435,0.00,0.00,0,0,0,0.00
899,0.00,0.00,0,0,0,0.00
546,0.00,0.00,0,0,0,0.00
428,0.00,0.00,0,0,0,0.00
211,0.00,0.00,0,0,0,0.00
165,0.00,0.00,0,0,2,0.40
56,0.00,0.00,0,0,0,0.00
91,0.00,0.00,0,0,0,0.00
159,0.00,0.00,0,0,0,0.00
422,15000.00,0.00,1,0,0,150.00
408,5700.00,0.00,2,0,0,57.00
384,0.00,0.00,0,0,0,0.00
969,0.00,0.00,0,0,0,0.00
